cluster,id
0,45EBD1AF6D37
0,46299FE45972
0,4660A7A9BCF1
0,468D150FEC7E
0,46D1670E76AB
0,47316E5FA54F
0,476E07AEA488
0,477BCBA4035E
0,47953D11C79C
0,4857AEE59902
0,4871C747C8BB
0,488DEE769EEF
0,48984D541995
0,48D41DB0EFB6
0,48E13D1AE9B3
0,496F3A8F4F7D
0,4A4A502DE26A
0,4ACC669C808C
0,4B358CFBD575
0,4BC807C50185
0,4CB458757785
0,4CDA5FCEDDB1
0,4D04E578034E
0,4D05FF3E63BE
0,4D2C67616599
0,4DCE9956E3DE
0,4E889102AE54
0,4EBE610AF54A
0,4EC695D24F3F
0,4EEB3CAA6F48
0,4F51DB73DF1E
0,50122C17BAD4
0,505316DE125D
0,507CBD8E9670
0,5080B8C0330C
0,50ABF43C3323
0,50CEB6EBB8D5
0,5145FF65E5BE
0,514ADDA113FD
0,51634BBDF223
0,51783D3C9884
0,51BB5D1E77E3
0,51C2E40EE994
0,521EC94993B0
0,52293439CC0D
0,527EB3C89F2F
0,52A09816A434
0,52A9658B9B58
0,530DFF66B6A7
0,5310CCBD5B81
0,5322AB643B6E
0,5353165D1A68
0,535408616BBE
0,53566DEC3EBD
0,5386EFF0884C
0,54C2B6E93C2F
0,54F17F5A8C3C
0,5528B818FBDB
0,55B4B2BFF231
0,5656301109BE
0,565B5C8E9B05
0,567D7BBCEF48
0,5738013BE785
0,573D70F6E286
0,575829738D7F
0,575C00FBC60A
0,57691ED21F01
0,578C014A7BBE
0,579C38EE157B
0,57CE6ED06513
0,58C0A6CCE89D
0,58EC9951A375
0,596BD7B2FE5F
0,59F2BDA00C0B
0,5A9A37FD3820
0,5A9D11C85F00
0,5AEA8070C6B1
0,5B7F2C6B7B84
0,5B9A44B2CF80
0,5B9FE6CD8325
0,5C79BD93A776
0,5D724F93F765
0,5DA2966ED375
0,5E0DEE67C111
0,5E295D2E7B76
0,5E57B80BFC66
0,5F67460F0E7F
0,6024CD8AC300
0,60AD52222CF7
0,60B21E600112
0,6100B2E44919
0,6132BE5A1451
0,619224AA3A9A
0,61AD9851B39D
0,61B7213740FC
0,61ECCAC44988
0,627AF801730D
0,63497CF4DD0D
0,634A2AD49A62
0,636950C6D238
0,63A014130F9E
0,648987861269
0,65438F49477E
0,65552A741D2A
0,65AE2F1BF718
0,65B514234689
0,65C1010EFD70
0,65D6566825FE
0,65F5C8D8AAEC
0,6680CFA0A5FA
0,66ABB3042298
0,66CE6C9D0594
0,66CF61A7F865
0,672B0070EEE9
0,679E08FE07E9
0,67B4E798A5B4
0,684069E5CD53
0,688E61008A5D
0,68D87C1576F3
0,6A0DFADAB711
0,6A49432C3001
0,6A97E65BBE95
0,6B215D84586D
0,6B21827C058E
0,6B34AE0F8DBF
0,6B4F37D30E7C
0,6BB9C4510638
0,6C3B81B109A8
0,6C3F752AFF5F
0,6CAE50193714
0,6D7F21FED149
0,6DAE6E1E7492
0,6DBF611124E6
0,6DDE331F1DC8
0,6E54DEB8CFA8
0,6E6A803B1677
0,6E818F7FC8E5
0,6EA56718315A
0,6ED825F9F077
0,6FA24C314388
0,700BD7047E86
0,70FBC86A01C6
0,713EA4487525
0,7146E1352BD8
0,71AD22275AED
0,71B6B3BAAD43
0,71CF98E09876
0,71DFA360D5EC
0,71E646BD553B
0,72AC5F226827
0,72D646FEEBCD
0,73C7725F3196
0,74324AD36BD0
0,7491C8556CDC
0,749A62B003A5
0,74FFF7DC9E4B
0,7500A3088217
0,75215659EBB3
0,75F4CDC7BB69
0,7699AA6DF309
0,76C3430373A4
0,7701DAAC3EDE
0,7704558907A5
0,77594F8A0518
0,77BED65EE51B
0,77F943B02A60
0,7804C4E627BF
0,7811131302BA
0,78283BDAF59E
0,78F10D62A0DC
0,7955962D0624
0,7967D8C1DC56
0,79E32F48A399
0,7A0C11980EB8
0,7AD5A8A0B658
0,7B31AAAF7A63
0,7B33F5CB5EE1
0,7BA86A61E948
0,7BC12E549AF3
0,7BDF02EBF9F9
0,7BE3B580C5DB
0,7C76BEC3CBE5
0,7CA6877B28A9
0,7CB4CBF02B22
0,7CF45AD6A333
0,7CFFD870145F
0,7D5CCCA1F0B0
0,7DA620B80EA3
0,7DA90CFB37DA
0,7DD87FC16FF7
0,7E2EF53A56BC
0,7E6236F28B06
0,7E7B3B164338
0,7EDFBE24CF70
0,7FCC9F27C202
0,81D2AB7CB91D
0,822BF1CDB448
0,82B0477EF671
0,82B39D03262F
0,82BC11EA5744
0,82CD853B398D
0,83212281F410
0,83810CEDAE01
0,844785BC63EE
0,84A0BBD13652
0,8502CB843934
0,8508022D5E38
0,850D532F6EE0
0,85255F76A261
0,8555ED31A266
0,857459F8DD8D
0,858751B7BB17
0,85A320C7B916
0,85D4CB998D62
0,85D92A07E321
0,85E38E898579
0,85E7465A250B
0,86672578BC62
0,86D1ED054ECA
0,877F6174E222
0,87A6EF3113C6
0,87B3D8A593F3
0,898FF484856E
0,899E6252BD6F
0,8A399CF2C20F
0,8A658A988B96
0,8A67174001FF
0,8B19F3C51A0E
0,8B2B8A57D84B
0,8B4C7A89C1B3
0,8B4FAFA150A8
0,8C438E75385D
0,8CA92C6CCD4A
0,8D3A48EC484D
0,8D3BE9EAB1D5
0,8D4DEA77D545
0,8D899A825878
0,8DECBFDC0EB8
0,8F0E38200BF5
0,8F90DA8188D9
0,8FF3200566C0
0,8FF749312D49
0,905BDB331B7A
0,907F017A332D
0,90F40592D04C
0,91203FF47D56
0,912848EF6E5E
0,916E7E75FC4A
0,91BE694E60E0
0,91BE850DDA60
0,91D11F2C76AE
0,920DC8B0BC4E
0,922293101A74
0,9224F001F074
0,924DCA9621EF
0,9263362F551D
0,926ED90DDC14
0,92909B8C3BF4
0,929A9B862AC5
0,931812D01B9D
0,93B77B484B96
0,93E10E079796
0,93E94C3BFE5B
0,94D6558956ED
0,957EE90E67F9
0,958BACFAF66B
0,95A558C8882D
0,95D1717166FC
0,964639CCF90C
0,96E63F266368
0,96EB2D421BA2
0,97C622EBBAB9
0,982F506ACBC6
0,986C125C24A1
0,98B33A9F1D9C
0,992D3497DC92
0,997CE2289B8D
0,99D8B323FBB5
0,99FB1D4C4F5A
0,9A1DC81E4FB5
0,9A1E52D736D7
0,9A238182002F
0,9A3C545E2DB4
0,9A554EAE3123
0,9A5ED3C1D48C
0,9AA193ECC201
0,9AED08D70C4C
0,9AEE597CBE7E
0,9B7E20983EE6
0,9B82BFEC0E16
0,9B94E6359412
0,9BB4DF66A9C8
0,9C6C90C996C5
0,9C88FA75BF98
0,9C9B14A8CB1C
0,9CA73E4BA19F
0,9CA856DBE529
0,9CCA38CB452F
0,9D00D095FDE7
0,9D42FF4BDA82
0,9D7B6188017C
0,9DE0959F746D
0,9E1B8D4EA6B0
0,9EBCE98A9D55
0,9F398ECA9C9B
0,9F41CA8538FC
0,9F5CE92025D3
0,9F5DFC4C8BAE
0,9F7BAFDB7636
0,9F83C5864EB0
0,9FB06FEFCDAE
0,9FBF8FD4AC42
0,9FC90B9C6420
0,A00DAFA2E4E8
0,A07A05AD9104
0,A0D8BDC24F96
0,A0ECCACB0C5A
0,A156FB0E388E
0,A1C9E0841EC2
0,A1D7774A54B4
0,A22DFE5E7337
0,A247FCC8D696
0,A25EE918057D
0,A265F160CC51
0,A282A18AA03D
0,A2DCB2389283
0,A3041B0D7D5E
0,A32A838D1C3F
0,A379CEFDC005
0,A38F35A9F711
0,A394F82B98D2
0,A3A08FDF9D3C
0,A3AD25786D36
0,A3BB032558E2
0,A3BFEB7818C7
0,A4FB165016A2
0,A550B41E7CD7
0,A5C943C27546
0,A615D47180DF
0,A66F364491FF
0,A7431EE1E25B
0,A79459F23842
0,A7B69F38FB55
0,A8333395E897
0,A8D21847EA6D
0,A93C6DA5B026
0,A9C7F01DD5F9
0,A9D670ADCE41
0,A9F4A8BD9B2D
0,AA23423F78A8
0,AAD603BCE946
0,AB0F4F1767F8
0,AB199403D486
0,AB34D8C23C7F
0,AB59760867CE
0,ABCAF2A8A893
0,ABE633932976
0,AC1E6307E966
0,ACD1EA23FC77
0,AD2BF00F22DC
0,AD4CDEA8D87E
0,AD61576E5147
0,AE0BBF382263
0,AE844BA96314
0,AEA73706EE2E
0,AF66DEECF5A6
0,AF965868B4C9
0,AFD9DAA96F07
0,B0007528CB4A
0,B0070361406D
0,B05A40461916
0,B064654D4BB8
0,B0E846E42C45
0,B0EA4F7B076C
0,B12531DE8E75
0,B131205A86C4
0,B1366D129A19
0,B15B3D1D9CB5
0,B17BA16FC145
0,B181B21A4FA6
0,B1F0FEE0C6A2
0,B1FAD06077ED
0,B216794ACCCA
0,B22F03F49B0E
0,B2426E4674E7
0,B24EE1A93A0B
0,B28CE3CD571D
0,B333D8C9BAE4
0,B437EB073109
0,B460B20EE678
0,B4FD96336393
0,B58C0C13ED8B
0,B5D9F34D2CAC
0,B64326635AB6
0,B65ABA471638
0,B6695545FC89
0,B6ADC9221B47
0,B6B7196E454E
0,B6D6889E36A1
0,B70499950AB4
0,B7625BE2F0E5
0,B79ABAFC71D1
0,B7AE34990F95
0,B8476CE22AF9
0,B8757E80EB9D
0,B89BB1FC1E1F
0,B8B5B46DA523
0,B8D9250543E0
0,B92B378E1264
0,B9854217BB04
0,B9DA369E6C5A
0,BA71F335957F
0,BA8BE010BFC6
0,BA908A399CEB
0,BB02D525CE05
0,BB131B5518F6
0,BBC740F1DC57
0,BBDD46456082
0,BBE1713D653B
0,BBF34C059226
0,BC100C3DCE76
0,BC22AA8852AD
0,BCE83D08D2D5
0,BCEBA1D60DFD
0,BDAAE2AE7BA8
0,BDE4475D7290
0,BF9875A149DE
0,BFCB0275C205
0,BFF07046CF7A
0,C0767A86EFA6
0,C0897AC15921
0,C08ABCCFBF4D
0,C0AD9ABE0540
0,C0B83D85BAFD
0,C196DA0C7688
0,C1B1FC1F48AB
0,C1F74C98535E
0,C22DE6DEF6B5
0,C237DE7E022D
0,C295FC9B8627
0,C3064DA962E5
0,C33B92E8D3FE
0,C39B288CDD5F
0,C3BAA9F367EA
0,C405CB0C12D2
0,C4C3A58C5939
0,C4C6482B9C24
0,C4F0E1CA18F0
0,C5503A712981
0,C55E6B929C19
0,C57E6EAB037F
0,C5B3EC7CBE65
0,C68A69F99946
0,C68C60B718D4
0,C6CC52B30602
0,C6E43B28660D
0,C7142A26576B
0,C71F197DD70A
0,C737906554AE
0,C8126FF37E55
0,C8CAD42290DE
0,C8D4EB858DA4
0,C8FAF305F7C6
0,C8FCE2997372
0,C932132C36D7
0,C978BF282141
0,CA169FEB53F5
0,CAD2B46606E7
0,CAE63BBF4546
0,CB44689F0ABE
0,CB774DEF3A4B
0,CB9BC230ABC5
0,CBBDC9BB3F04
0,CC6CFE6D8CA8
0,CCD30CE1E903
0,CD4B9F6B311B
0,CD60AD20D71B
0,CDDCA15C29E7
0,CE120A8B4336
0,CF3453228C91
0,CF3EA3041657
0,CF3FAB1B506C
0,CF5B07AFF66D
0,CF8ABC3DE382
0,CFAFADA9A2C3
0,D04FFF579D2D
0,D0859D4FA7A8
0,D0A54C1D411F
0,D0B6CE1FA38E
0,D0DAA0A3A4EA
0,D12165A1A427
0,D16D974BDF01
0,D25A4384C575
0,D2A667825CB4
0,D2BF0D341FEF
0,D2FB5374A7A2
0,D376F0C62410
0,D377F569FE8D
0,D3D26D91D279
0,D43178C538DF
0,D4CAF981DE04
0,D4CC70CA874A
0,D4CDA9866F61
0,D51E0C17F831
0,D54B7CC9CDD4
0,D616041A14FF
0,D67BA770AB5C
0,D6B40BD81818
0,D703C053AEC6
0,D71BB1F79B84
0,D770021B732F
0,D7A4DB22C8EB
0,D7D3BE73AD5A
0,D7D86FBF4358
0,D85690C1836A
0,D85A53759452
0,D8D1FA118E4A
0,D8F41DDCA0E2
0,D933F289955E
0,D964CE5F6125
0,D976819A8E94
0,D9A50E9D3E5A
0,D9CDAB6D5F18
0,D9CE9FD5A247
0,D9E20EC397C6
0,D9EF753929F4
0,DA8D2BFAC0EA
0,DA9EF8259FCC
0,DAA0F90A5C8F
0,DABA4EFB69F8
0,DABEF78A3A24
0,DB0E754610DB
0,DBCF8BAE6583
0,DC29C39CC3E4
0,DC4E11A259D8
0,DC834BD755DD
0,DCB7655A11AC
0,DD0CD2B6F7CB
0,DDDB09DD580A
0,DE34D8230B69
0,DE594F7D0201
0,DEA664963CD1
0,DEDA58EE593E
0,DEFC668BAE6F
0,DF082C5AC45E
0,DF208332E781
0,DF4E1B5910B6
0,DF764CB197A7
0,DFC04AA3DC98
0,DFD1805B8F93
0,E063EB4DD769
0,E0B7F64C81B6
0,E0BC2294DD8B
0,E0CF4993483B
0,E0D79BFFE76A
0,E145EE17F740
0,E22EDA0278ED
0,E24A45BC5DE9
0,E2F92BCD20E5
0,E313EE03F35F
0,E338F4985FCF
0,E3FF6BE3235A
0,E49069AE274F
0,E5258AC6E3CF
0,E5888923A739
0,E609C36EC225
0,E6B00E088C29
0,E6B9DA32FE13
0,E6FA8C74E0A2
0,E71B7A5506B7
0,E7BF5968CCDA
0,E84C23AA6CF1
0,E88DDA2FB4EA
0,E8C1C58F8A0A
0,E8E05CC3AF1C
0,E8E27BDC2EC0
0,E8FFB338D140
0,E90D33CC0FD9
0,E91C501B7AFA
0,E97670F90297
0,E9A2061A9A1D
0,EA28BBD65C45
0,EA3B8E4F74DB
0,EA9FCAE3C575
0,EAF6BCA737BD
0,EB3398FD0FF5
0,EB8B27A81300
0,EC1DD5C739B9
0,EC3DD758D9F0
0,EC87B7CC98C4
0,EC8FCCDB698A
0,EC9EFB9993D4
0,ECF8296772E9
0,ED67945AC887
0,EDA297550E87
0,EDD12BA31EE3
0,EE0229233F51
0,EE26DF6F6A1F
0,EE620353C3D2
0,EF17CE533FCB
0,EF7631952FB3
0,F0117C347C4A
0,F01B0824E489
0,F0740AF01F22
0,F106A7FB6C5E
0,F113E3F0B0BA
0,F1EEA3FC1490
0,F25BA634ADDD
0,F2739E865E43
0,F29B97D1EC0D
0,F2AE26666823
0,F2D89425BF9C
0,F34BB022A303
0,F3644832645E
0,F36E4C217F66
0,F374C9D27402
0,F3E151A8D172
0,F3F1E1024761
0,F47AF2174D7B
0,F494E7D49939
0,F4A576AD01D8
0,F5DCF03AC48B
0,F5EFE72B5E63
0,F61E4EF4B4D1
0,F63F47E95B90
0,F6CB441E1EB5
0,F6F8929C3714
0,F73047E4DC36
0,F75BD45197E3
0,F760756904D5
0,F7666DF775EA
0,F76B24B4AB78
0,F7B1482E1A33
0,F7C458C740C3
0,F7F9EB5D0F2D
0,F8259E04E6A4
0,F84A7FCFEF76
0,F8698985480C
0,FA03BD616C6B
0,FA130E0C813E
0,FA15A1E3BF2C
0,FAB2E7DB60B1
0,FAFFAC27CA05
0,FB1553163CF5
0,FB3850CF775C
0,FB6A513EBFC6
0,FB6C139752AA
0,FB7DB9D91933
0,FB8C67F0AC92
0,FBA0A3C464EB
0,FD011A2C9C3B
0,FD1C07651D9A
0,FD8A2F2EBCFA
0,FD998A2E69A5
0,FE129177A067
0,FE753233249B
0,FEA33BCE1FB3
0,FEBFD34B8021
0,FF21DC2805A9
0,FF30791C1A12
0,FF35257B6394
0,FF9684AB0131
0,FFFF80B8CC2F
1,0000D23A521A
1,003CF65C2780
1,005026E0386C
1,007ACE74B050
1,013B9AA6B9DB
1,0167BBA84E43
1,028A2B1C73AF
1,02DBA6A302CE
1,02E33C4D4271
1,03201E4AF5A7
1,03387B47D65F
1,033A4B43960D
1,036FB64EE0FA
1,04ACF5873DE9
1,04F277F6562D
1,052136F20DD1
1,057AF0C42467
1,057C4D465D0C
1,05F5B97B159A
1,06368437F53F
1,06836C5C3838
1,06A3DB5E35B4
1,06B6B6414B7B
1,06E2497A80C8
1,06FC98543F31
1,075539F6E57D
1,07D0B701C682
1,0810C1BE9C5A
1,08A6AD8C775B
1,08B30422667D
1,08FBDF474AA2
1,0B817C2071D6
1,0C0C473FA794
1,0C2CF6C57038
1,0C7890BF0A4E
1,0C952A71922C
1,0D0927645C56
1,0D4F00AA70CE
1,0DDCAFAEA487
1,0DF638AD6B6B
1,0E01BA28D3D9
1,0E717C6C5551
1,0EA4C1D85D69
1,0F13DFDE31B5
1,0F25CB63DBCC
1,0F3CBD878340
1,0F3F6283B13B
1,0F5CE6695045
1,0F6E3A24C488
1,0F732A7BD7C6
1,0F98315743D8
1,0FB32337D223
1,0FD4EC19268F
1,0FD5644712EB
1,0FE128A98388
1,1037273E86D9
1,103B05DC95C8
1,10C065B9EAFC
1,10C8E486AE3C
1,10C9D654DC61
1,10EDB87E4C28
1,117F225ADDC2
1,12725EFCD35C
1,12E285708DA2
1,133299B36ADF
1,1343B0769174
1,13466AD81FBF
1,135D6AEDDA9F
1,139B1A57D6A3
1,13E2AB835DE1
1,13E32905929D
1,13E8A2F76C57
1,13EBA3BE41C2
1,1456B98CAF05
1,149D5E461D85
1,14DB88AC2468
1,1512BCEAEC81
1,155ADE36AE80
1,1593C646C1EA
1,159FA6D54C9B
1,160363090A39
1,1627A070AEBB
1,17E36E840DAC
1,1870BFBCF37D
1,1934C9CFDA72
1,19EA99155FB8
1,19F6ADEDF843
1,1A4F043F7C9C
1,1A76F8E4EE76
1,1AF1AE75FDEE
1,1CEDD5563788
1,1D023C6D201A
1,1E5EFF5360E2
1,1EA405C55AD1
1,204F13D548E9
1,207D7CEADF38
1,20D2FEBD3853
1,21007A37627A
1,2158A5D15F84
1,2280836E512A
1,22BB7EEA0475
1,233A9C9D748F
1,234A0752D085
1,239F538B2E45
1,23A2D8E5F8EF
1,242C6F1273A0
1,2440CD90B084
1,24687D08CFDA
1,24AECF3A8F14
1,25DECA78E234
1,2608F5CF2C0B
1,261221C64ED0
1,2666D24076F8
1,269F6428008E
1,2751851F289B
1,28197422822E
1,28A31D350C06
1,296D2E892341
1,296E19BB1AE6
1,2A5FFA718E2C
1,2A624BC3D806
1,2AAE2550DDAD
1,2AD04D507843
1,2AE0D00CAD7D
1,2AFDDA4D5D6F
1,2B7A8D15B50C
1,2BB14634D9FE
1,2BC448B88B54
1,2BE610C1DBC9
1,2C6B83013E6B
1,2C6C9A1C3924
1,2C7061AD8E4A
1,2CFF0E0BCA0C
1,2D1749D9898F
1,2D5869DE8592
1,2DF5B9770287
1,2E411DB21438
1,2E4427B65439
1,2E7B7DA84C7A
1,2EB693F2A6DD
1,2EEE167F8C62
1,2F0430BB0184
1,2F19735DD6EC
1,2F5B4EFC880B
1,2FE6045B44E3
1,3091A550D6AD
1,311BFAE6C922
1,31CAE911027A
1,31DDE751E2BD
1,31F08BEA89C9
1,3245CF7D6A64
1,32846DE096A4
1,32AA6576C80B
1,32D988FC1AA1
1,3338CC649727
1,3383B3E35D18
1,34090CBF1239
1,342DA36F52E0
1,35694DE1F9DE
1,357082F57A94
1,3637467AEE67
1,36929B945E29
1,371688C2B0FE
1,3743864AA18E
1,37C5596C3E4D
1,37C94D59BAAB
1,387867C1B5CE
1,38C0F11C9F00
1,390900163076
1,3A00AE848492
1,3A3A79BE15B8
1,3A40FAC3D585
1,3AD3CBF899CB
1,3B0D96456EF0
1,3B1B0C830EDD
1,3B563576DE31
1,3B74CC6B339E
1,3BD8F1551C20
1,3C44018480D7
1,3C7CCE3A0596
1,3C80E1F48330
1,3CB373309402
1,3CCA94ABBDFA
1,3CE85742FADE
1,3D91748BFF8D
1,3E82C652F0C7
1,3E875F22BACF
1,3EBF97F2F31A
1,3EC88BE82F4F
1,3ED58343E367
1,3EF5934081B4
1,3F32AA4DA912
1,3F3788D4C6D8
1,3F385A209141
1,3F59617806D4
1,3FCF105719BA
1,3FDC2CD9FB9F
1,403C86C75FEB
1,4040F5864E2C
1,4094C6225C49
1,40A475C95D6B
1,411AE0653A8C
1,43F478AC2220
1,43FA2AEEBD18
1,4425CB6C8585
1,4428D403292C
1,4434757F78FB
1,4441EEF0E6FD
1,444DC9706435
1,446F3C285AD0
1,44C7E9C4260F
1,44C84848BBCD
1,44DBB635DEB1
1,44DFAAAB28D3
1,455C891CB795
1,458B023C0996
1,45DB353F7471
1,46325F9405AF
1,463F959EAF89
1,469CD4C3E3A3
1,46C52595EFF1
1,4748AC3CB440
1,47CA068D14AD
1,49586CD6A649
1,496EB21D745B
1,49ED2C7B57AD
1,4A58986914C8
1,4A5D0595AB31
1,4A8B8527DD14
1,4B51E3917E0E
1,4B759A5F8294
1,4BD93FED6367
1,4C1B24495AB7
1,4C1F76298E24
1,4C51280DE2A8
1,4C6D408EDB27
1,4D0233F6C1E8
1,4D5AF9723A73
1,4DC39F6792CA
1,4DE9DFA5A9FB
1,4E1F37A9728A
1,4F099BCC188A
1,4F616FEC40E0
1,4F627C43D63F
1,500F35F18E1F
1,50380F8FD39A
1,50471D543756
1,50670624BE51
1,50964348BC11
1,515DD6F1917F
1,5203AF1AF353
1,52767523FC2A
1,52835AA731FA
1,5394485B02AB
1,53A912957FE2
1,53AAB3D1AA59
1,54351180CD4F
1,54D5DB28F38D
1,55B23DF63AEC
1,563122BF4796
1,56556D40C8B4
1,565B39D7110B
1,567BB29B602B
1,56EB0800D639
1,5724D67FF658
1,57D578CA114E
1,57E1C649E187
1,5856780436CF
1,58CC9DBF6421
1,58D734BB1895
1,59846966B19E
1,5A4B52D6101D
1,5AE18A833B49
1,5B2CE9FB23D0
1,5B2EAD37D5A8
1,5B6E4D0EEB87
1,5B7924BD0296
1,5C0B43AAAB26
1,5C52BD624F2A
1,5C7C9F70C706
1,5CC530A8C191
1,5D01CC697BFA
1,5D5B9C621FF4
1,5DB50E75D92A
1,5E5E3A3AFDD3
1,5E6A91EF5A25
1,5EAB1A9FABE8
1,5EF4174A5264
1,5F51365C2D91
1,5F931A3FF8F9
1,5F9EA3F22EDD
1,5FE67C1664B6
